Cust_Id,Recency,Frequency,Monetary
22465,344,1,2492.32
20323,375,1,2492.32
21858,435,1,2492.32
25756,253,1,2493.54
24662,411,1,2493.54
18848,108,1,2496.27
21012,289,2,2497.96
21020,304,2,2497.96
20640,226,1,2498.34
11015,437,1,2500.97
25805,126,1,2501.31
24868,257,1,2501.31
17156,145,1,2502.27
26038,214,1,2503.03
21103,378,2,2506.95
24795,165,1,2507.03
21060,249,2,2508.47
19287,96,2,2508.97
20859,318,2,2508.97
25637,241,1,2510.94
23608,401,1,2510.94
21092,411,2,2511.26
20839,416,2,2511.26
20181,138,2,2511.28
22664,174,1,2511.32
20348,357,1,2511.32
24537,395,1,2511.32
16752,226,1,2512.32
20462,295,1,2512.32
20303,372,1,2512.32
20824,457,2,2512.96
25776,165,1,2514.61
24066,174,1,2514.93
20465,299,1,2514.93
24549,340,1,2514.93
16361,385,1,2514.93
16237,394,1,2514.93
22449,400,1,2514.93
25769,433,1,2514.93
20975,279,2,2515.25
21018,305,2,2515.25
21093,394,2,2515.25
25762,208,1,2517.02
16004,201,1,2518.25
19292,104,2,2518.97
19309,105,2,2518.97
19181,134,2,2518.97
19256,135,2,2518.97
21668,283,2,2518.97
20933,293,2,2518.97
20872,313,2,2518.97
20875,314,2,2518.97
20885,314,2,2518.97
20880,320,2,2518.97
20851,348,2,2518.97
13472,280,1,2518.98
22595,268,1,2519.93
24860,288,1,2520.31
20345,353,1,2520.83
26381,435,1,2520.83
19282,108,2,2520.91
19661,140,1,2521.27
20476,302,1,2521.31
22690,157,1,2523.92
27924,367,1,2525.94
16231,444,1,2525.94
20180,102,2,2527.87
20890,283,2,2527.96
21011,286,2,2527.96
20385,320,1,2528.33
20412,330,1,2528.33
20339,369,1,2528.33
16140,371,1,2528.33
28902,246,1,2529.93
19313,100,2,2533.46
24534,393,1,2533.93
19293,117,2,2533.97
21071,271,2,2533.97
21034,292,2,2533.97
21044,300,2,2533.97
21105,325,2,2533.97
20886,330,2,2533.97
20832,431,2,2533.97
23765,372,1,2535.81
25774,208,1,2537.32
19280,109,2,2537.97
19318,109,2,2537.97
19315,119,2,2537.97
21027,299,2,2537.97
21106,331,2,2537.97
16778,155,1,2541.32
20838,410,2,2541.94
20545,229,1,2542.31
19297,97,2,2542.96
21053,288,2,2542.96
20869,312,2,2542.96
20324,367,1,2543.44
26399,397,1,2543.44
23606,439,1,2543.44
20204,296,2,2545.94
20852,349,2,2546.96
20982,455,2,2546.96
19276,95,2,2547.95
19296,98,2,2547.95
21036,304,2,2547.95
20837,429,2,2547.95
21056,432,2,2547.95
17973,205,2,2551.3582
24847,287,1,2552.82
20183,331,2,2554.78
20850,381,2,2556.94
20848,399,2,2558.46
19319,99,2,2562.46
16366,140,1,2563.35
22647,214,1,2563.35
24573,315,1,2563.35
20405,317,1,2563.35
16118,161,1,2563.91
16790,96,1,2564.92
20346,345,1,2564.92
22501,285,1,2566.8
21104,318,2,2566.95
21040,431,2,2566.95
20834,442,2,2566.95
20199,178,2,2572.82
16373,349,1,2578.43
27944,307,1,2578.91
14730,94,2,2588.0682
13020,105,2,2589.0882
12580,162,2,2589.0882
12579,171,2,2589.0882
21614,286,2,2589.0882
21589,316,2,2589.0882
29389,383,2,2589.0882
29390,384,2,2589.0882
18011,165,2,2590.3582
20037,428,1,2595.95
20200,356,2,2599.92
28758,450,2,2603.0682
17949,123,3,2606.2475
21613,285,2,2610.5782
21618,423,2,2611.0682
12572,201,2,2611.4096
15833,332,2,2611.4096
15832,359,2,2611.4096
28757,432,2,2611.4096
21622,197,2,2612.0582
12577,192,2,2614.0782
21621,268,2,2616.8582
21332,415,2,2616.8582
20036,439,1,2618.62
21642,165,2,2620.3996
21620,277,2,2620.3996
21629,162,2,2624.0782
21352,356,2,2625.3896
12574,192,2,2626.3896
21336,350,2,2628.3496
12585,145,2,2629.0682
12584,135,2,2633.3896
12586,128,2,2636.4096
13035,120,2,2638.0582
21582,333,2,2638.0582
13518,108,2,2638.3582
22430,458,1,2638.94
12588,148,2,2639.0782
16164,198,2,2639.0782
29388,421,2,2639.1796
27937,378,1,2641.23
16163,208,2,2641.3896
12571,239,2,2641.3896
21658,170,2,2641.8896
13018,137,2,2642.3796
13022,112,2,2644.0182
16160,286,2,2644.0682
15792,370,2,2645.3996
21652,425,2,2646.0582
15831,391,2,2646.3582
12581,165,2,2646.3996
12583,172,2,2646.3996
21354,360,2,2646.3996
21655,372,2,2648.0682
21595,324,2,2649.5582
12576,193,2,2653.0682
12570,231,2,2654.0582
21501,446,2,2661.3996
13156,94,2,2663.6896
13024,120,2,2665.0582
12589,143,2,2665.0582
12578,159,2,2668.0782
12575,185,2,2668.0782
12573,212,2,2668.0782
13021,115,2,2668.3796
15790,397,2,2668.3796
21331,444,2,2670.8896
29412,374,2,2671.8796
13036,117,2,2677.0682
15830,367,2,2680.3796
21400,316,2,2688.8896
13025,96,2,2690.3996
16161,248,2,2700.0482
19316,122,2,2701.4275
19254,127,2,2701.4275
19274,132,2,2701.4275
14109,228,2,2701.4275
17885,230,2,2701.4275
17716,319,2,2701.4275
17099,383,2,2701.4275
17894,220,2,2710.4175
17770,302,2,2715.4075
17756,304,2,2715.4075
16253,134,2,2721.5525
24273,161,2,2721.5525
24247,211,2,2721.5525
24177,213,2,2721.5525
24006,222,2,2721.5525
25992,292,2,2721.5525
22576,293,2,2721.5525
22573,295,2,2721.5525
21000,308,2,2721.5525
22402,308,2,2721.5525
25288,317,2,2721.5525
22171,320,2,2721.5525
14930,366,2,2721.5525
14925,367,2,2721.5525
17787,259,2,2726.4175
19314,100,2,2730.4075
24008,225,2,2730.5425
23999,241,2,2730.5425
26113,254,2,2730.5425
23102,259,2,2730.5425
23320,264,2,2730.5425
23324,267,2,2730.5425
22579,302,2,2730.5425
16052,96,2,2731.5425
15079,196,2,2731.5425
13069,359,2,2731.5425
19188,131,2,2732.6975
17950,239,2,2732.6975
17633,360,2,2732.6975
17080,398,2,2732.6975
24272,180,2,2735.5325
24172,208,2,2735.5325
24169,213,2,2735.5325
22578,287,2,2735.5325
25408,307,2,2735.5325
22173,329,2,2735.5325
21380,333,2,2735.5325
20999,350,2,2735.5325
19321,120,2,2736.4175
19288,147,2,2736.4175
19284,153,2,2736.4175
14268,155,2,2736.4175
18047,172,2,2736.4175
17891,237,2,2736.4175
17739,289,2,2736.4175
17641,319,2,2736.4175
17714,330,2,2736.4175
17634,343,2,2736.4175
13704,297,2,2736.5325
22400,313,2,2737.8225
24250,190,2,2738.4925
19257,153,2,2739.8975
24175,196,2,2743.0425
22577,275,2,2743.0425
17747,342,2,2743.5325
24252,181,2,2744.5225
24002,229,2,2744.5225
23996,232,2,2744.5225
24004,236,2,2744.5225
23314,257,2,2744.5225
25989,304,2,2744.5225
20997,359,2,2744.5225
24271,159,2,2745.3325
23323,246,2,2745.3325
23098,248,2,2745.3325
21387,307,2,2745.3325
22170,332,2,2745.3325
17794,289,2,2745.8225
24009,233,2,2746.0425
22409,299,2,2746.0425
16051,112,2,2746.5525
15651,126,2,2746.5525
15460,158,2,2746.5525
15071,193,2,2746.5525
15454,207,2,2746.5525
14966,252,2,2746.5525
14848,412,2,2746.5525
17959,218,2,2748.8325
24266,180,2,2749.3225
26202,265,2,2749.3225
22581,300,2,2749.3225
25971,319,2,2749.3225
17831,268,2,2750.3975
19285,134,2,2751.4175
17944,224,2,2751.4175
17900,231,2,2751.4175
17830,249,2,2751.4175
17773,276,2,2751.4175
17646,316,2,2751.4175
14083,380,2,2751.4175
16942,407,2,2751.4175
17890,246,2,2753.5225
15655,162,2,2753.8225
18625,163,2,2753.8225
14965,251,2,2753.8225
19286,140,2,2755.4175
14354,152,2,2755.4175
17827,249,2,2755.4175
17754,289,2,2755.4175
14088,313,2,2755.4175
15072,189,2,2755.5425
16259,113,2,2756.5425
16197,151,2,2756.5425
24249,187,2,2756.5425
15451,196,2,2756.5425
24242,209,2,2756.5425
24159,230,2,2756.5425
24005,232,2,2756.5425
24163,236,2,2756.5425
23998,237,2,2756.5425
22986,258,2,2756.5425
22582,261,2,2756.5425
26200,270,2,2756.5425
22407,297,2,2756.5425
24164,229,2,2760.0225
17095,381,2,2760.4075
17803,303,2,2761.0225
19283,129,2,2764.4075
19289,144,2,2765.3975
14272,171,2,2765.3975
17932,219,2,2765.3975
17744,337,2,2765.5325
16288,111,2,2768.5325
17755,322,2,2768.5325
17098,439,2,2768.5325
17109,387,2,2769.3975
15664,129,2,2770.5225
24257,175,2,2770.5225
24248,193,2,2770.5225
23097,244,2,2770.5225
22411,281,2,2770.5225
22408,298,2,2770.5225
21389,333,2,2770.5225
15070,193,2,2770.8225
16270,119,2,2771.5225
24173,192,2,2771.5225
15663,126,2,2771.5425
17752,276,2,2776.4075
17962,224,2,2777.5225
16289,95,2,2778.5225
17990,172,2,2778.5225
13715,198,2,2778.5225
14946,290,2,2778.5225
16268,106,2,2778.8225
16269,110,2,2778.8225
17897,225,2,2779.9075
16252,149,2,2781.5425
15457,195,2,2781.5425
17943,227,2,2781.5425
15002,231,2,2781.5425
15061,243,2,2781.5425
22399,331,2,2785.0525
14267,170,2,2786.4075
13721,182,2,2786.5225
14948,287,2,2786.5225
17892,246,2,2787.5125
24166,207,2,2789.5225
24168,189,2,2790.5225
23994,223,2,2790.5225
17720,349,2,2790.5325
26627,199,2,2791.4482
26614,292,2,2791.4482
26344,351,2,2791.4482
17974,191,2,2791.4625
17972,212,2,2791.5325
18633,167,2,2793.5025
18021,154,2,2793.5225
17743,365,2,2793.5225
17775,299,2,2793.9075
23101,256,2,2795.0125
26645,113,2,2800.4382
26616,260,2,2800.4382
26600,281,2,2800.4382
26509,309,2,2800.4382
26343,345,2,2800.4382
26486,348,2,2800.4382
26351,354,2,2800.4382
26331,357,2,2800.4382
26306,429,2,2800.4382
26309,435,2,2800.4382
15463,164,2,2802.4925
14851,401,2,2802.4925
16273,121,2,2803.5225
15665,153,2,2803.5225
15067,211,2,2803.5225
17841,275,2,2803.5225
14960,302,2,2803.5225
26676,94,2,2805.4282
26644,104,2,2805.4282
17700,437,2,2805.5325
20998,341,2,2806.5125
24003,241,2,2806.5325
14957,288,2,2807.0325
13060,416,2,2808.0025
24178,208,2,2810.5325
17958,221,2,2811.5225
26681,115,2,2813.7696
26631,192,2,2813.7696
26607,302,2,2813.7696
26510,306,2,2813.7696
26484,349,2,2813.7696
26485,349,2,2813.7696
15456,188,2,2815.5225
13068,359,2,2815.5225
15213,128,2,2818.5882
19294,112,2,2820.3875
26622,241,2,2820.4382
22583,261,2,2821.5125
26521,295,2,2821.7196
26330,389,2,2821.7196
16290,121,2,2822.0125
26581,281,2,2822.7596
26545,300,2,2822.7596
26311,439,2,2822.7596
26315,403,2,2825.4282
26624,218,2,2826.4382
26618,245,2,2826.4382
26520,301,2,2827.7182
26625,229,2,2827.7496
17715,419,2,2831.5325
14995,253,2,2832.0325
15229,142,2,2833.5682
23316,245,2,2835.0225
22571,299,2,2835.0225
17717,385,2,2840.0125
26635,150,2,2840.4182
26579,303,2,2840.4182
15268,109,2,2840.9096
26623,236,2,2841.4382
24270,172,2,2844.5125
25991,297,2,2845.5225
17772,322,2,2846.0025
26546,282,2,2847.7496
28904,379,2,2848.5782
26632,194,2,2848.7596
26513,281,2,2848.7596
26499,333,2,2848.7596
26307,443,2,2848.7596
15027,198,2,2853.5682
15267,96,2,2853.5782
24778,403,2,2858.4925
26329,380,2,2860.4182
26601,303,2,2862.7396
26317,410,2,2862.7396
26308,432,2,2867.7596
26617,259,2,2881.7396
26608,281,2,2881.7396
26312,449,2,2881.7396
26633,156,2,2883.9082
17750,346,2,2888.5325
21423,198,2,2888.5582
26647,116,2,2889.9382
26606,278,2,2890.4082
26575,288,2,2890.4082
26626,188,2,2891.7296
26634,133,2,2896.7196
15265,153,2,2897.5682
14347,258,2,2900.3896
23313,245,2,2906.0325
15582,112,2,2907.5582
15580,108,2,2910.8996
15575,113,2,2910.8996
15211,132,2,2910.8996
26322,397,2,2912.2596
15209,184,2,2916.5582
15169,203,2,2919.8896
14670,270,2,2919.8896
21384,312,2,2921.0225
15210,180,2,2926.3896
22172,311,2,2932.3025
14671,233,2,2934.3696
15266,136,2,2935.3696
13741,447,2,2951.0525
15208,198,2,2951.5582
16420,170,2,2959.0025
13744,432,2,2959.0025
13029,261,2,2961.0425
17977,151,2,2966.0325
14708,155,2,2966.0325
26646,109,2,2972.7696
26619,226,2,2972.7696
14818,119,2,2973.9825
16427,424,2,2975.0225
13890,378,2,2982.0225
13856,408,2,2982.0225
17812,191,2,2983.3325
17829,192,2,2983.3325
16305,107,2,2983.34
17981,186,2,2983.34
24174,189,2,2983.34
24251,207,2,2983.34
24167,208,2,2983.34
23995,221,2,2983.34
24000,226,2,2983.34
24001,234,2,2983.34
24161,234,2,2983.34
23099,260,2,2983.34
17795,280,2,2983.34
22410,280,2,2983.34
22404,304,2,2983.34
25287,307,2,2983.34
22401,321,2,2983.34
17085,289,2,2986.0325
13862,407,2,2986.0425
18026,119,2,2988.3225
13742,429,2,2988.3225
16311,451,2,2988.3225
14348,251,2,2989.3796
21349,444,2,2989.3796
16554,106,2,2990.5225
16278,115,2,2992.33
15656,169,2,2992.33
15064,216,2,2992.33
21002,307,2,2992.33
21379,314,2,2992.33
20562,99,2,2994.0882
14501,261,2,2994.0882
15006,267,2,2994.0882
24241,213,2,2997.32
23325,251,2,2997.32
22572,275,2,2997.32
22168,306,2,2997.32
21361,335,2,2997.32
15022,206,2,2999.9096
17979,99,2,3001.0225
14701,177,2,3001.0225
16260,236,2,3001.0225
17632,262,2,3001.0225
16447,306,2,3001.0225
16573,104,2,3001.0425
18620,106,2,3001.0425
16550,107,2,3001.0425
16530,120,2,3001.0425
18028,121,2,3001.0425
14798,130,2,3001.0425
17960,162,2,3001.0425
16417,171,2,3001.0425
17965,177,2,3001.0425
16328,194,2,3001.0425
16317,197,2,3001.0425
14524,238,2,3001.0425
13811,276,2,3001.0425
16562,280,2,3001.0425
17094,281,2,3001.0425
17626,288,2,3001.0425
16553,305,2,3001.0425
13766,395,2,3001.0425
13667,408,2,3001.0425
24162,237,2,3004.83
24171,194,2,3006.31
23100,262,2,3007.12
22174,335,2,3007.83
17115,293,2,3008.0225
24960,376,2,3008.82
16277,237,2,3010.0325
13840,246,2,3010.0325
13799,358,2,3010.0325
16271,106,2,3014.31
19901,169,2,3016.0682
14585,251,2,3016.0682
14572,252,2,3016.0682
14538,197,2,3017.0125
17644,450,2,3017.33
14154,219,2,3018.0025
17978,112,2,3018.0125
24274,154,2,3018.33
24170,202,2,3018.33
13705,220,2,3018.33
26040,266,2,3018.33
25981,290,2,3018.33
22412,293,2,3018.33
22575,294,2,3018.33
22406,299,2,3018.33
22175,333,2,3018.33
21001,335,2,3018.33
25104,353,2,3018.33
19904,173,2,3018.3582
20558,109,2,3019.0882
17813,299,2,3020.3
17097,116,2,3021.0225
14555,164,2,3021.0225
16428,177,2,3021.0225
16318,210,2,3021.0225
17627,285,2,3021.0225
16272,229,2,3021.0425
17782,259,2,3021.0425
16470,324,2,3021.0425
13793,363,2,3021.0425
13906,373,2,3021.0425
13927,376,2,3021.0425
13892,393,2,3021.0425
13883,425,2,3021.0425
13662,438,2,3021.0425
18131,204,2,3021.3782
14648,272,2,3024.0182
17849,211,2,3025.5325
15622,182,2,3027.32
18627,276,2,3027.32
16541,111,2,3028.0225
19027,180,2,3029.0782
16561,100,2,3030.0325
13877,397,2,3030.0325
21359,314,2,3032.31
13058,435,2,3032.31
13714,234,2,3033.31
13066,378,2,3033.31
18621,387,2,3033.33
19942,102,2,3034.0682
20552,118,2,3034.0682
18132,203,2,3034.0682
14603,246,2,3034.0682
14510,251,2,3036.3682
16546,108,2,3036.5325
16267,129,2,3037.33
17790,326,2,3039.31
14584,256,2,3040.0382
17969,209,2,3040.31
14944,302,2,3040.31
24176,204,2,3042.82
24007,223,2,3042.82
23322,246,2,3042.82
13884,413,2,3043.0025
18137,204,2,3043.0582
17968,218,2,3043.33
17889,250,2,3043.33
18163,191,2,3044.0582
17896,271,2,3044.79
17948,229,2,3045.3
13915,394,2,3045.5325
13747,435,2,3045.5325
24160,229,2,3046.84
24165,230,2,3046.84
25048,375,2,3046.84
15659,164,2,3047.81
15649,167,2,3048.31
15003,224,2,3048.56
22580,301,2,3051.31
24179,207,2,3052.31
26115,257,2,3052.8
15674,148,2,3053.32
14599,266,2,3054.0782
14596,252,2,3056.0482
16654,236,2,3056.32
16201,253,2,3058.0125
14998,236,2,3058.31
17798,282,2,3058.31
14926,382,2,3058.31
20564,116,2,3059.0782
13067,336,2,3059.31
13871,401,2,3060.5225
23321,259,2,3060.82
13718,189,2,3062.33
16758,221,2,3062.34
13779,347,2,3063.0025
19028,169,2,3063.0582
18143,205,2,3063.0582
18175,187,2,3064.0682
16810,153,2,3064.63
17937,238,2,3068.82
14796,126,2,3071.0125
16452,143,2,3071.0125
13938,379,2,3071.0125
16946,97,2,3071.0325
23993,237,2,3072.32
15004,239,2,3073.31
20567,120,2,3074.0782
17639,256,2,3075.0325
13806,307,2,3075.5025
14601,263,2,3076.0582
14657,266,2,3076.0582
15569,187,2,3077.98
15980,199,2,3077.98
15303,215,2,3077.98
15480,223,2,3077.98
19941,115,2,3078.0582
13716,194,2,3078.31
11084,130,2,3078.61
15023,248,2,3079.5682
20577,117,2,3080.27
19902,158,2,3080.27
15840,199,2,3080.27
15914,205,2,3080.27
15199,224,2,3080.27
18000,165,2,3080.29
17753,314,2,3080.29
13055,206,2,3084.0225
13939,387,2,3084.0225
13889,399,2,3084.0225
14656,261,2,3084.0582
13849,445,2,3084.5425
15462,165,2,3086.82
15750,188,2,3087.97
19041,172,2,3089.0782
15666,140,2,3089.3
13085,295,2,3089.8
13059,456,2,3089.8
15948,200,2,3092.96
16446,148,2,3093.0325
20575,106,2,3095.0382
13855,398,2,3095.5225
15455,169,2,3099.29
20598,138,2,3099.96
15565,185,2,3099.96
15968,188,2,3099.96
15990,192,2,3099.96
15535,210,2,3099.96
15493,230,2,3099.96
14664,255,2,3100.5482
16098,227,2,3101.29
15345,241,2,3101.95
21516,110,2,3102.25
13722,165,2,3102.8
15915,184,2,3102.98
15419,243,2,3102.98
17933,257,2,3103.31
19051,161,2,3104.5682
19944,134,2,3105.27
20549,153,2,3105.27
15941,203,2,3105.27
15841,210,2,3105.27
15372,226,2,3105.27
16491,227,2,3106.33
15965,196,2,3108.95
15969,201,2,3109.95
16938,97,2,3110.0525
16406,424,2,3110.0525
11082,145,2,3110.81
11042,165,2,3112.33
19943,145,2,3112.97
19069,168,2,3112.97
15568,184,2,3112.97
15517,217,2,3112.98
15321,237,2,3112.98
20592,106,2,3113.22
20569,108,2,3114.0582
15518,204,2,3114.94
15897,210,2,3114.94
15280,224,2,3114.94
15351,229,2,3114.94
15404,232,2,3114.94
19930,126,2,3115.27
15737,214,2,3117.23
15492,224,2,3117.45
21509,99,2,3117.96
15964,191,2,3117.96
15954,198,2,3117.96
15542,203,2,3117.96
15959,203,2,3117.97
16754,241,2,3118.6
15417,234,2,3120.26
15483,236,2,3120.26
17815,282,2,3123.78
15873,196,2,3123.93
15482,240,2,3124.45
20556,149,2,3124.96
15540,184,2,3124.96
15984,186,2,3124.96
15768,188,2,3124.96
15166,256,2,3124.96
15667,137,2,3125.32
19931,143,2,3125.91
11167,123,2,3126.33
20590,136,2,3127.25
15961,198,2,3127.25
15991,208,2,3127.25
19899,155,2,3127.95
15411,220,2,3127.95
15369,233,2,3127.95
15388,243,2,3127.95
20548,130,2,3131.95
15398,230,2,3132.97
15899,214,2,3133.95
15844,188,2,3134.95
15983,213,2,3134.95
15394,216,2,3134.95
15329,229,2,3134.95
15302,234,2,3134.95
11168,135,2,3136.59
11083,143,2,3137.32
19945,131,2,3137.97
19922,147,2,3137.97
19033,157,2,3139.0682
20561,102,2,3139.0882
15349,239,2,3139.94
20584,126,2,3140.27
19052,155,2,3140.27
15739,213,2,3140.27
15989,205,2,3140.92
15365,228,2,3142.23
16103,238,2,3142.32
20167,187,2,3142.4482
20060,236,2,3142.4482
20048,246,2,3142.4482
15843,197,2,3142.97
15200,235,2,3142.97
15937,184,2,3145.26
15350,220,2,3145.26
15380,227,2,3145.26
15934,204,2,3147.95
15396,217,2,3147.95
20576,118,2,3147.96
15399,217,2,3148.22
15972,184,2,3148.94
15155,272,2,3148.94
15918,187,2,3149.95
20172,126,2,3150.3982
20164,194,2,3150.3982
20049,220,2,3150.3982
20042,393,2,3150.3982
14602,268,2,3150.5382
21508,109,2,3152.95
15322,224,2,3152.95
15842,198,2,3152.96
15389,221,2,3152.96
15481,226,2,3152.96
15320,227,2,3152.96
20555,144,2,3153.95
15500,218,2,3153.95
15195,218,2,3154.95
20866,106,2,3157.97
15976,198,2,3157.97
15949,214,2,3157.97
15196,239,2,3159.44
15769,206,2,3159.95
20560,145,2,3161.94
16678,217,2,3162.31
23992,239,2,3167.82
20669,117,2,3169.5882
20468,133,2,3169.5882
16339,448,2,3169.5882
15429,242,2,3170.2
19924,160,2,3171.95
15521,202,2,3172.95
21517,120,2,3172.97
15194,225,2,3173.94
15771,187,2,3174.95
15952,203,2,3174.95
11088,139,2,3176.78
20170,166,2,3177.4382
19903,137,2,3177.94
19076,169,2,3177.96
15778,191,2,3177.96
15374,222,2,3177.96
15367,237,2,3177.96
15888,197,2,3178.95
15371,242,2,3178.95
15770,204,2,3179.93
15985,210,2,3179.95
15484,217,2,3179.95
15167,229,2,3180.94
20173,351,2,3181.3282
15491,243,2,3181.46
11264,121,2,3182.27
15364,237,2,3183.94
15379,230,2,3184.44
11089,133,2,3188.28
19910,175,2,3188.46
20165,205,2,3191.4182
28740,122,2,3191.9096
16836,103,2,3193.79
20736,100,2,3194.5782
15992,212,2,3194.93
15501,226,2,3197.98
15348,231,2,3198.45
15851,207,2,3198.46
20651,145,2,3198.5682
15534,207,2,3199.44
15328,224,2,3199.44
21305,102,2,3204.5782
28713,108,2,3204.5782
28569,139,2,3204.5782
15193,216,2,3209.93
15781,203,2,3209.94
15203,224,2,3211.45
28750,98,2,3213.5682
28506,154,2,3213.5682
20052,377,2,3214.0282
28553,152,2,3216.8996
16820,112,2,3217.79
28756,118,2,3218.5582
28562,143,2,3219.1896
20680,95,2,3219.5782
13925,388,2,3220.79
15852,202,2,3222.98
15499,216,2,3222.98
21284,97,2,3223.5782
21148,114,2,3223.5782
20922,143,2,3226.34
20825,264,2,3226.34
28520,138,2,3226.8996
20350,143,2,3226.8996
20373,143,2,3226.8996
20670,105,2,3228.5682
20921,154,2,3234.29
20917,159,2,3234.29
20864,198,2,3234.29
15944,213,2,3234.94
20229,224,3,3235.3882
20892,175,2,3240.32
20862,253,2,3240.32
20717,276,2,3240.32
20711,309,2,3240.32
20710,339,2,3240.32
28751,100,2,3240.8796
20318,155,2,3241.8996
16410,172,2,3242.77
16445,144,2,3242.83
13839,285,2,3242.83
15780,197,2,3244.96
15845,197,2,3244.96
20656,137,2,3245.8996
20546,137,2,3246.5482
15346,232,2,3247.25
13854,415,2,3247.82
20807,93,2,3249.31
16407,166,2,3250.11
17793,202,2,3250.11
13746,432,2,3250.11
16509,144,2,3258.79
20863,220,2,3261.33
20712,295,2,3261.33
16945,102,2,3262.83
17966,125,2,3262.83
14779,166,2,3262.83
17828,209,2,3262.83
14169,225,2,3262.83
13812,302,2,3262.83
13801,314,2,3262.83
13800,320,2,3262.83
16512,321,2,3262.83
16405,411,2,3262.83
26304,102,2,3263.9482
20150,358,2,3264.0182
17792,231,2,3266.81
20811,303,2,3270.32
16465,150,2,3271.79
14539,184,2,3271.82
16444,385,2,3271.82
16329,193,2,3272.09
26305,105,2,3272.9382
20931,113,2,3273.17
20206,81,3,3274.5682
14141,249,2,3282.81
13917,395,2,3282.81
16324,415,2,3282.81
13882,419,2,3282.81
13745,446,2,3282.81
13039,199,2,3282.83
16275,233,2,3282.83
13979,368,2,3282.83
13984,387,2,3282.83
13870,404,2,3282.83
20718,151,2,3283.43
20879,190,2,3284.3
26297,100,2,3286.9182
16461,128,2,3287.32
14802,147,2,3287.32
16531,111,2,3291.8
13056,171,2,3291.82
14170,242,2,3291.82
26234,146,2,3292.9382
26290,107,2,3295.2596
19065,180,2,3295.4275
17206,234,2,3295.4275
14392,245,2,3295.4275
13999,282,2,3295.4275
14006,302,2,3295.4275
14239,302,2,3295.4275
14115,295,2,3297.7175
20208,182,3,3298.5582
26280,102,2,3298.9382
26300,117,2,3298.9382
26295,118,2,3298.9382
26238,143,2,3298.9382
26252,131,2,3300.2182
26121,129,2,3300.2496
24505,262,2,3302.0525
24477,269,2,3302.0525
24461,302,2,3302.0525
24460,304,2,3302.0525
23575,314,2,3302.0525
24281,322,2,3302.0525
23525,372,2,3302.0525
26286,104,2,3308.1682
26285,113,2,3309.2396
19040,182,2,3310.4075
19030,192,2,3310.4075
17187,243,2,3310.4075
14461,261,2,3310.4075
14486,274,2,3310.4075
14439,255,2,3312.6975
14485,262,2,3312.6975
14116,283,2,3317.4075
19038,180,2,3318.3575
17196,225,2,3318.3575
18171,212,2,3319.3975
14005,303,2,3319.3975
14292,278,2,3319.6975
14121,296,2,3319.6975
26241,145,2,3320.2496
19035,161,2,3320.4275
19046,165,2,3320.4275
14412,268,2,3320.4275
14420,273,2,3320.4275
14377,298,2,3320.4275
26303,93,2,3321.2596
26277,121,2,3321.2596
19057,176,2,3322.7175
19034,191,2,3322.7175
20186,178,4,3323.8596
18164,185,2,3330.4175
14381,287,2,3330.4175
14380,279,2,3330.4275
17195,241,2,3330.6675
24365,333,2,3331.0325
18185,201,2,3332.3875
23310,448,2,3333.3225
26281,106,2,3335.2396
26120,123,2,3335.2396
19911,144,2,3335.4075
14297,276,2,3335.4175
24478,248,2,3337.0425
24466,300,2,3337.0425
24467,302,2,3337.0425
23573,308,2,3337.0425
23574,328,2,3337.0425
23541,339,2,3337.0425
23546,342,2,3337.0425
23542,348,2,3337.0425
23417,368,2,3337.0425
23532,384,2,3337.0425
23523,393,2,3337.0425
23311,423,2,3337.0425
23531,391,2,3337.2825
14357,293,2,3337.7075
20054,354,2,3338.0382
19029,202,2,3339.4075
26298,114,2,3340.2596
14813,107,2,3341.81
13057,146,2,3341.81
14477,247,2,3342.4075
14433,267,2,3342.4075
14256,294,2,3342.4075
18183,203,2,3343.3575
14394,252,2,3344.6975
18176,194,2,3345.3975
14484,272,2,3345.3975
17188,242,2,3350.4175
14288,287,2,3351.3975
14242,301,2,3351.3975
14438,248,2,3352.3975
14117,291,2,3352.3975
14356,298,2,3352.3975
19916,135,2,3354.3875
26296,97,2,3355.2396
14449,272,2,3355.4175
14471,263,2,3355.4275
24485,260,2,3356.0425
24372,276,2,3356.0425
24457,290,2,3356.0425
24465,300,2,3356.0425
14400,260,2,3357.3975
26302,106,2,3357.4082
14464,271,2,3357.7175
14044,300,2,3357.7175
14457,248,2,3359.8975
19918,93,2,3360.4075
14411,246,2,3360.4175
14481,246,2,3360.4175
14112,301,2,3361.3875
23105,454,2,3361.5325
26276,133,2,3361.9182
14451,263,2,3362.7075
14374,304,2,3362.7075
14298,283,2,3365.6675
24585,272,2,3366.0225
14440,255,2,3367.3775
19917,143,2,3369.4075
14421,251,2,3369.4075
17216,185,2,3370.3975
14448,251,2,3370.4075
14442,257,2,3370.4075
26283,104,2,3371.2496
14419,258,2,3371.3975
14382,292,2,3373.9075
28504,835,1,3374.99
28491,863,1,3374.99
28492,873,1,3374.99
28471,922,1,3374.99
28478,933,1,3374.99
28458,935,1,3374.99
29481,961,1,3374.99
28449,969,1,3374.99
28443,971,1,3374.99
29474,1016,1,3374.99
29466,1020,1,3374.99
29467,1031,1,3374.99
28407,1052,1,3374.99
28401,1106,1,3374.99
19802,1159,1,3374.99
